Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category
440790456,2724354,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01766,Succimer,20250421,20210312,Curation Efforts|Governmental Organizations
440790455,54454,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00142,simvastatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790454,441243,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01746,SAQUINAVIR,20210312,20210312,Curation Efforts|Governmental Organizations
440790453,5161,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01684,Salsalate,20231222,20210312,Curation Efforts|Governmental Organizations
440790452,446157,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01928,Rosuvastatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790451,77999,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00140,rosiglitazone,20231222,20210312,Curation Efforts|Governmental Organizations
440790450,3034034,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01923,Quinine,20231222,20210312,Curation Efforts|Governmental Organizations
440790449,5002,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00267,quetiapine,20210804,20210312,Curation Efforts|Governmental Organizations
440790448,4993,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01716,pyrimethamine,20250421,20210312,Curation Efforts|Governmental Organizations
440790447,1046,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00166,pyrazinamide,20210312,20210312,Curation Efforts|Governmental Organizations
440790446,4915,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00614,procarbazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790445,54687,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00186,pravastatin,20210312,20210312,Curation Efforts|Governmental Organizations
440790444,54676228,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01679,piroxicam,20210312,20210312,Curation Efforts|Governmental Organizations
440790443,4829,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00134,Pioglitazone,20210312,20210312,Curation Efforts|Governmental Organizations
440790442,4763,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00030,phenobarbital,20250421,20210312,Curation Efforts|Governmental Organizations
440790441,4748,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01655,perphenazine,20210804,20210312,Curation Efforts|Governmental Organizations
440790440,4735,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00129,pentamidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790439,5852,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00488,penicillamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790438,34312,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01056,OXCARBAZEPINE,20210312,20210312,Curation Efforts|Governmental Organizations
440790437,4614,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00429,oxaprozin,20231222,20210312,Curation Efforts|Governmental Organizations
440790436,6196,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01624,oxacillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790435,4583,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01620,ofloxacin,20210312,20210312,Curation Efforts|Governmental Organizations
440790434,383414,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01618,Octreotide,20231222,20210312,Curation Efforts|Governmental Organizations
440790433,4539,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01614,norfloxacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790432,4485,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00313,nifedipine,20210804,20210312,Curation Efforts|Governmental Organizations
440790431,156391,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00593,NAPROXEN,20231222,20210312,Curation Efforts|Governmental Organizations
440790430,8982,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01583,nafcillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790429,4236,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00589,modafinil,20210312,20210312,Curation Efforts|Governmental Organizations
440790428,4212,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01565,mitoxantrone,20250421,20210312,Curation Efforts|Governmental Organizations
440790427,4205,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01560,mirtazapine,20210312,20210312,Curation Efforts|Governmental Organizations
440790426,6010,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00222,methyltestosterone,20210312,20210312,Curation Efforts|Governmental Organizations
440790425,4114,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01537,methoxsalen,20231222,20210312,Curation Efforts|Governmental Organizations
440790424,441130,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01525,meropenem,20210312,20210312,Curation Efforts|Governmental Organizations
440790423,54677470,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00117,meloxicam,20210312,20210312,Curation Efforts|Governmental Organizations
440790422,4030,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00308,mebendazole,20250421,20210312,Curation Efforts|Governmental Organizations
440790421,53232,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00576,lovastatin,20210312,20210312,Curation Efforts|Governmental Organizations
440790420,3950,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00575,lomustine,20231222,20210312,Curation Efforts|Governmental Organizations
440790419,3902,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00572,letrozole,20250421,20210312,Curation Efforts|Governmental Organizations
440790418,216326,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01238,Lenalidomide,20231222,20210312,Curation Efforts|Governmental Organizations
440790417,60825,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00569,lamivudine,20210312,20210312,Curation Efforts|Governmental Organizations
440790416,3826,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00204,ketorolac,20250421,20210312,Curation Efforts|Governmental Organizations
440790415,3825,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00023,ketoprofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790414,3672,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00199,ibuprofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790413,9571107,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01084,Gemifloxacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790412,3446,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00300,gabapentin,20231222,20210312,Curation Efforts|Governmental Organizations
440790411,446155,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00172,fluvastatin,20210312,20210312,Curation Efforts|Governmental Organizations
440790410,3339,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00098,fenofibrate,20250421,20210312,Curation Efforts|Governmental Organizations
440790409,150311,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01153,Ezetimibe,20250421,20210312,Curation Efforts|Governmental Organizations
440790408,2761171,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01348,ethionamide,20231222,20210312,Curation Efforts|Governmental Organizations
440790407,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01353,Etanercept,20210312,20210312,Curation Efforts|Governmental Organizations
440790406,148124,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01309,docetaxel,20250421,20210312,Curation Efforts|Governmental Organizations
440790405,18381,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02041,dicloxacillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790404,2955,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00289,dapsone,20250421,20210312,Curation Efforts|Governmental Organizations
440790403,6098,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01235,cloxacillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790402,2812,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00248,clotrimazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790401,1548953,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00233,clomiphene,20231222,20210312,Curation Efforts|Governmental Organizations
440790400,2796,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00011,clofibrate,20231222,20210312,Curation Efforts|Governmental Organizations
440790399,446598,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01225,clindamycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790398,441203,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00071,cisplatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790397,2708,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00286,chlorambucil,20250421,20210312,Curation Efforts|Governmental Organizations
440790396,2662,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00252,celecoxib,20250421,20210312,Curation Efforts|Governmental Organizations
440790395,426756,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00061,carboplatin,20250421,20210312,Curation Efforts|Governmental Organizations
440790394,20824,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01159,carbenicillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790393,31101,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00279,bromocriptine,20231222,20210312,Curation Efforts|Governmental Organizations
440790392,6918453,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02166,AURANOFIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790391,148192,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01199,Atazanavir,20231222,20210312,Curation Efforts|Governmental Organizations
440790390,6249,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00049,ampicillin,20231222,20210312,Curation Efforts|Governmental Organizations
440790389,14956,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00048,amphotericin b,20231222,20210312,Curation Efforts|Governmental Organizations
440790388,60172,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01155,ADEFOVIR,20231222,20210312,Curation Efforts|Governmental Organizations
440790387,60490,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00649,ZILEUTON,20210312,20210312,Curation Efforts|Governmental Organizations
440790386,5717,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01869,zafirlukast,20210312,20210312,Curation Efforts|Governmental Organizations
440790385,71616,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01097,Voriconazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790384,216237,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00661,Tolvaptan,20231222,20210312,Curation Efforts|Governmental Organizations
440790383,5487,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00155,tizanidine,20231222,20210312,Curation Efforts|Governmental Organizations
440790382,5472,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00227,ticlopidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790381,5430,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00635,thiabendazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790380,6013,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00223,testosterone,20231222,20210312,Curation Efforts|Governmental Organizations
440790379,1549008,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00634,terbinafine,20210312,20210312,Curation Efforts|Governmental Organizations
440790378,3002190,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01944,Telithromycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790377,2733526,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00152,tamoxifen,20250421,20210312,Curation Efforts|Governmental Organizations
440790376,1548887,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00148,sulindac,20210312,20210312,Curation Efforts|Governmental Organizations
440790375,5339,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00147,sulfasalazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790374,216239,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01241,Sorafenib,20250421,20210312,Curation Efforts|Governmental Organizations
440790373,392622,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01737,ritonavir,20210312,20210312,Curation Efforts|Governmental Organizations
440790372,5070,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01731,riluzole,20210312,20210312,Curation Efforts|Governmental Organizations
440790371,135398735,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00034,rifampin,20231222,20210312,Curation Efforts|Governmental Organizations
440790370,54671008,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00642,Raltegravir,20210312,20210312,Curation Efforts|Governmental Organizations
440790369,1775,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00032,phenytoin,20210804,20210312,Curation Efforts|Governmental Organizations
440790368,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01367,Peginterferon alfa-2b,20210312,20210312,Curation Efforts|Governmental Organizations
440790367,4680,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01637,papaverine,20231222,20210312,Curation Efforts|Governmental Organizations
440790366,9887054,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01181,oxaliplatin,20250421,20210312,Curation Efforts|Governmental Organizations
440790365,3034010,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02216,orlistat,20210312,20210312,Curation Efforts|Governmental Organizations
440790364,4543,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01615,nortriptyline,20231222,20210312,Curation Efforts|Governmental Organizations
440790363,6604200,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00125,nitrofurantoin,20231222,20210312,Curation Efforts|Governmental Organizations
440790362,4493,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01600,nilutamide,20231222,20210312,Curation Efforts|Governmental Organizations
440790361,938,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00312,niacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790360,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01393,Natalizumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790359,9677,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02121,NANDROLONE DECANOATE,20231222,20210312,Curation Efforts|Governmental Organizations
440790358,54675783,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00416,minocycline,20210312,20210312,Curation Efforts|Governmental Organizations
440790357,65833,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01263,Milnacipran,20210312,20210312,Curation Efforts|Governmental Organizations
440790356,477468,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01187,Micafungin,20250421,20210312,Curation Efforts|Governmental Organizations
440790355,38853,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00121,methyldopa,20231222,20210312,Curation Efforts|Governmental Organizations
440790354,1349907,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00580,methimazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790353,667490,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00003,mercaptopurine,20231222,20210312,Curation Efforts|Governmental Organizations
440790352,4044,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00116,mefenamic acid,20210312,20210312,Curation Efforts|Governmental Organizations
440790351,149096,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01488,LEVOFLOXACIN,20210312,20210312,Curation Efforts|Governmental Organizations
440790350,3878,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01481,lamotrigine,20210312,20210312,Curation Efforts|Governmental Organizations
440790349,3869,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00112,labetalol,20210312,20210312,Curation Efforts|Governmental Organizations
440790348,55283,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00182,itraconazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790347,5282379,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00234,Isotretinoin,20231222,20210312,Curation Efforts|Governmental Organizations
440790346,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01328,Interferon beta-1b,20210312,20210312,Curation Efforts|Governmental Organizations
440790345,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01332,Interferon beta-1a,20210312,20210312,Curation Efforts|Governmental Organizations
440790344,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01336,Interferon alfacon-1,20210312,20210312,Curation Efforts|Governmental Organizations
440790343,71306834,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01306,INTERFERON ALFA-2B,20250421,20210312,Curation Efforts|Governmental Organizations
440790342,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01311,INTERFERON ALFA-2A,20210312,20210312,Curation Efforts|Governmental Organizations
440790341,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01350,Infliximab,20210312,20210312,Curation Efforts|Governmental Organizations
440790340,3715,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00022,indomethacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790339,5291,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00107,Imatinib,20231222,20210312,Curation Efforts|Governmental Organizations
440790338,3657,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00106,hydroxyurea,20231222,20210312,Curation Efforts|Governmental Organizations
440790337,441140,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00558,griseofulvin,20210312,20210312,Curation Efforts|Governmental Organizations
440790336,3463,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00020,gemfibrozil,20210312,20210312,Curation Efforts|Governmental Organizations
440790335,60750,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01407,gemcitabine,20231222,20210312,Curation Efforts|Governmental Organizations
440790334,123631,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00402,Gefitinib,20231222,20210312,Curation Efforts|Governmental Organizations
440790333,56339,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01400,Fosphenytoin,20210312,20210312,Curation Efforts|Governmental Organizations
440790332,3365,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00179,fluconazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790331,3342,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00099,fenoprofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790330,134018,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00554,Febuxostat,20231222,20210312,Curation Efforts|Governmental Organizations
440790329,60198,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00394,EXEMESTANE,20210312,20210312,Curation Efforts|Governmental Organizations
440790328,193962,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00653,Etravirine,20210804,20210312,Curation Efforts|Governmental Organizations
440790327,3308,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00240,etodolac,20210312,20210312,Curation Efforts|Governmental Organizations
440790326,3279,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01345,ethambutol,20210312,20210312,Curation Efforts|Governmental Organizations
440790325,259331,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01342,estramustine,20250421,20210312,Curation Efforts|Governmental Organizations
440790324,12560,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00092,erythromycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790323,176870,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01214,Erlotinib,20210312,20210312,Curation Efforts|Governmental Organizations
440790322,64139,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01323,efavirenz,20210312,20210312,Curation Efforts|Governmental Organizations
440790321,60835,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02035,duloxetine,20210312,20210312,Curation Efforts|Governmental Organizations
440790320,208898,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00671,Dronedarone,20250421,20210312,Curation Efforts|Governmental Organizations
440790319,3117,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00295,disulfiram,20250421,20210312,Curation Efforts|Governmental Organizations
440790318,39186,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01292,diltiazem,20250421,20210312,Curation Efforts|Governmental Organizations
440790317,3059,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00085,diflunisal,20210312,20210312,Curation Efforts|Governmental Organizations
440790316,135398739,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01285,didanosine,20210312,20210312,Curation Efforts|Governmental Organizations
440790315,3033,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00084,diclofenac,20231222,20210312,Curation Efforts|Governmental Organizations
440790314,213039,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01243,Darunavir,20210312,20210312,Curation Efforts|Governmental Organizations
440790313,457193,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00079,DACTINOMYCIN,20210312,20210312,Curation Efforts|Governmental Organizations
440790312,5284373,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00380,cyclosporine,20231222,20210312,Curation Efforts|Governmental Organizations
440790311,135398737,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00287,clozapine,20250421,20210312,Curation Efforts|Governmental Organizations
440790310,2801,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00185,clomipramine,20210312,20210312,Curation Efforts|Governmental Organizations
440790309,84029,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00187,clarithromycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790308,2764,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00178,ciprofloxacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790307,2733,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00067,chlorzoxazone,20210312,20210312,Curation Efforts|Governmental Organizations
440790306,2554,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00060,carbamazepine,20210312,20210312,Curation Efforts|Governmental Organizations
440790305,2478,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00280,busulfan,20210312,20210312,Curation Efforts|Governmental Organizations
440790304,387447,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01202,Bortezomib,20231222,20210312,Curation Efforts|Governmental Organizations
440790303,2375,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00056,bicalutamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790302,82146,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01064,Bexarotene,20210312,20210312,Curation Efforts|Governmental Organizations
440790301,2265,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00006,azathioprine,20210312,20210312,Curation Efforts|Governmental Organizations
440790300,60823,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00258,atorvastatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790299,54841,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01139,Atomoxetine,20210312,20210312,Curation Efforts|Governmental Organizations
440790298,5460875,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01303,Asparaginase,20250421,20210312,Curation Efforts|Governmental Organizations
440790297,135401907,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00043,allopurinol,20210312,20210312,Curation Efforts|Governmental Organizations
440790296,2082,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00499,albendazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790295,1986,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00498,acetazolamide,20210312,20210312,Curation Efforts|Governmental Organizations
440790294,1983,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00004,acetaminophen,20231222,20210312,Curation Efforts|Governmental Organizations
440790293,41774,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01034,acarbose,20210312,20210312,Curation Efforts|Governmental Organizations
440790292,441300,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00040,abacavir,20231222,20210312,Curation Efforts|Governmental Organizations
440790291,4649,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00505,4-Aminosalicylic acid,20231222,20210312,Curation Efforts|Governmental Organizations
440790290,54682461,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01220,Tipranavir,20231222,20210312,Curation Efforts|Governmental Organizations
440790289,3002977,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00640,Maraviroc,20250421,20210312,Curation Efforts|Governmental Organizations
440790288,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00477,Gemtuzumab ozogamicin,20210312,20210312,Curation Efforts|Governmental Organizations
440790287,135449331,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00663,Eltrombopag olamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790286,23663956,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00684,DIVALPROEX SODIUM,20231222,20210312,Curation Efforts|Governmental Organizations
440790285,35370,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00163,zidovudine,20231222,20210312,Curation Efforts|Governmental Organizations
440790284,3121,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00160,VALPROIC ACID,20231222,20210312,Curation Efforts|Governmental Organizations
440790283,4659569,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00156,Tolcapone,20210312,20210312,Curation Efforts|Governmental Organizations
440790282,5329102,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00565,Sunitinib,20231222,20210312,Curation Efforts|Governmental Organizations
440790281,18283,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00144,stavudine,20210312,20210312,Curation Efforts|Governmental Organizations
440790280,657298,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00136,propylthiouracil,20210312,20210312,Curation Efforts|Governmental Organizations
440790279,439693,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01651,pentostatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790278,10113978,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00672,Pazopanib,20231222,20210312,Curation Efforts|Governmental Organizations
440790277,5281034,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00235,oxymetholone,20231222,20210312,Curation Efforts|Governmental Organizations
440790276,5878,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00845,OXANDROLONE,20231222,20210312,Curation Efforts|Governmental Organizations
440790275,4463,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00260,nevirapine,20210312,20210312,Curation Efforts|Governmental Organizations
440790274,4449,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00124,nefazodone,20250421,20210312,Curation Efforts|Governmental Organizations
440790273,4178,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01553,Mexiletine,20210312,20210312,Curation Efforts|Governmental Organizations
440790272,126941,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00026,methotrexate,20231222,20210312,Curation Efforts|Governmental Organizations
440790271,3899,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00113,leflunomide,20250421,20210312,Curation Efforts|Governmental Organizations
440790270,208908,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02204,Lapatinib,20231222,20210312,Curation Efforts|Governmental Organizations
440790269,3823,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00111,ketoconazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790268,3767,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00306,isoniazid,20250421,20210312,Curation Efforts|Governmental Organizations
440790267,3397,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00101,flutamide,20210312,20210312,Curation Efforts|Governmental Organizations
440790266,3331,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00097,felbamate,20250421,20210312,Curation Efforts|Governmental Organizations
440790265,214348,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00563,Deferasirox,20210312,20210312,Curation Efforts|Governmental Organizations
440790264,6914273,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00080,dantrolene,20250421,20210312,Curation Efforts|Governmental Organizations
440790263,28417,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00539,danazol,20210312,20210312,Curation Efforts|Governmental Organizations
440790262,2942,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00288,dacarbazine,20250421,20210312,Curation Efforts|Governmental Organizations
440790261,6253,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00209,cytarabine,20210312,20210312,Curation Efforts|Governmental Organizations
